Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status
0,11,1,11,1,0,0.19999999999999996,0,21,26,9,9,0.368421052631579,0,0,0,1,1,0,0.15094339622641512,0,0,8,11,6,0.6715231788079471,0,0,8,11,6,0.6825,0,12.7,3.7,-1.7,2
0,6,1,1,1,0,0.631578947368421,0,0,2,5,10,0.7610526315789474,1,0,0,1,1,0,0.037735849056603765,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,2
0,7,2,15,1,0,0.19999999999999996,0,0,13,9,9,0.17789473684210533,1,0,0,1,1,1,0.05660377358490565,0,0,6,6,6,0.6357615894039735,0,0,6,7,6,0.673076923076923,0,7.6,2.6,0.32,1
0,0,1,1,1,0,0.4010526315789473,0,22,26,5,5,0.43157894736842106,1,0,0,1,1,0,0.09433962264150941,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,0
0,0,1,10,1,0,0.3157894736842104,0,21,26,3,3,0.3052631578947369,0,0,0,1,1,1,0.037735849056603765,0,0,6,7,6,0.5827814569536424,0,0,6,6,5,0.6569230769230768,0,11.1,0.6,2.02,0
1,11,1,16,0,0,0.26315789473684204,0,12,26,3,9,0.3989473684210527,0,0,0,1,1,0,0.2830188679245283,0,0,5,11,4,0.5695364238410596,0,0,5,11,4,0.6102564102564102,0,13.9,-0.3,0.79,0
1,11,1,14,1,12,0.05263157894736836,0,21,26,9,7,0.6210526315789473,1,0,0,1,1,0,0.7547169811320755,0,0,6,7,5,0.752317880794702,0,0,6,6,6,0.7628205128205128,0,9.4,-0.8,-3.12,2
0,0,1,11,1,0,0.4010526315789473,0,0,13,3,5,0.21052631578947367,0,0,0,0,1,0,0.05660377358490565,0,0,7,11,4,0.6675496688741722,0,0,7,7,4,0.6232692307692307,0,16.2,0.3,-0.92,0
0,11,1,16,0,0,0.26315789473684204,0,0,0,5,5,0.010526315789473717,1,0,0,0,1,0,0.3962264150943396,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,8.9,1.4,3.51,0
1,11,1,16,0,0,0.26315789473684204,0,21,2,9,3,0.7705263157894735,0,0,0,1,1,0,0.5283018867924527,0,0,5,6,5,0.7417218543046358,0,0,5,6,5,0.7628205128205128,0,12.4,0.5,1.79,2
1,11,1,14,1,0,0.1578947368421053,0,21,26,9,10,0.4736842105263157,0,0,1,0,1,0,0.490566037735849,0,0,6,16,2,0.5298013245033113,0,0,6,12,4,0.6596153846153846,0,10.8,1.4,1.74,0
0,7,4,4,1,0,0.5157894736842106,0,22,0,9,9,0.4463157894736842,1,0,0,1,1,0,0.037735849056603765,0,0,6,6,6,0.7328918322295807,0,0,6,8,6,0.7067307692307692,0,10.8,1.4,1.74,2
1,11,1,16,0,11,0.4010526315789473,0,12,13,4,4,0.5789473684210527,0,0,0,0,1,0,0.6037735849056605,0,0,5,8,2,0.5827814569536424,0,0,5,5,1,0.5923076923076923,0,15.5,2.8,-4.06,0
1,11,1,11,1,11,0.4010526315789473,0,21,27,9,7,0.05789473684210522,1,0,0,1,1,0,0.490566037735849,0,0,8,8,7,0.6164616840113529,0,0,8,8,7,0.6265384615384615,0,10.8,1.4,1.74,1
0,11,1,2,0,0,0.4010526315789473,0,21,27,9,9,0.5631578947368421,0,0,0,1,1,0,0.32075471698113206,0,0,6,6,4,0.6490066225165563,0,0,5,5,0,0.0,0,11.1,0.6,2.02,0
0,7,5,6,1,0,0.4526315789473685,0,12,13,5,5,0.2978947368421052,1,0,1,1,1,0,0.018867924528301883,0,0,5,9,4,0.6622516556291391,0,0,5,11,5,0.6076923076923076,0,12.4,0.5,1.79,1
1,11,1,16,0,0,0.26315789473684204,0,22,27,1,4,0.45999999999999974,0,0,0,1,1,0,0.490566037735849,0,0,5,5,5,0.7311258278145696,0,0,5,6,5,0.7358974358974358,0,10.8,1.4,1.74,2
0,0,2,10,1,0,0.26315789473684204,0,12,0,9,8,0.23368421052631572,0,0,0,1,1,0,0.07547169811320753,0,0,6,8,3,0.6357615894039735,0,0,6,9,1,0.5923076923076923,0,15.5,2.8,-4.06,0
1,11,1,16,0,0,0.6842105263157894,0,18,23,12,12,0.20315789473684198,0,0,0,1,1,0,0.43396226415094336,0,0,5,9,3,0.5827814569536424,0,0,5,8,4,0.673076923076923,1,7.6,2.6,0.32,1
0,7,1,13,1,0,0.41052631578947363,0,12,26,5,5,0.31894736842105265,1,0,0,1,1,1,0.037735849056603765,0,0,6,7,4,0.7284768211920529,0,0,6,10,6,0.6222222222222221,0,10.8,1.4,1.74,2
0,0,1,10,1,0,0.4010526315789473,0,21,26,1,1,0.021052631578947434,0,0,0,1,1,0,0.18867924528301888,0,0,6,6,6,0.565121412803532,0,0,6,8,4,0.6057692307692307,0,10.8,1.4,1.74,1
1,12,1,12,1,0,0.1578947368421053,0,21,26,9,6,0.4736842105263157,0,0,0,1,1,0,0.490566037735849,0,0,7,7,0,0.0,0,0,8,13,2,0.708076923076923,0,16.2,0.3,-0.92,0
0,13,1,16,0,0,0.368421052631579,0,21,26,9,9,0.3052631578947369,0,0,0,1,1,0,0.2641509433962264,0,1,5,6,5,0.7328918322295807,0,0,5,7,5,0.8292307692307692,0,9.4,-0.8,-3.12,2
0,14,1,3,1,13,0.4736842105263157,0,22,0,18,24,0.4736842105263157,1,0,1,1,1,0,0.169811320754717,0,0,6,6,0,0.0,0,0,6,7,0,0.0,0,8.9,1.4,3.51,1
0,11,1,16,0,0,0.5789473684210527,0,21,27,27,15,0.33684210526315783,0,0,0,1,1,0,0.32075471698113206,0,0,5,5,5,0.8370860927152318,0,0,5,5,5,0.9046153846153846,0,8.9,1.4,3.51,2
3,13,1,11,1,11,0.05263157894736836,0,18,23,0,0,0.1578947368421053,0,0,0,1,1,0,0.24528301886792453,0,11,14,26,12,0.6636337460408869,1,11,14,26,12,0.6744816053511705,1,7.6,2.6,0.32,2
1,11,1,11,1,11,0.4010526315789473,0,22,27,7,8,0.7894736842105263,0,0,0,1,1,0,0.3584905660377358,0,0,7,9,6,0.6772626931567328,0,0,8,11,0,0.0,0,16.2,0.3,-0.92,0
0,3,1,16,0,2,0.26315789473684204,0,21,26,6,7,0.26315789473684204,0,0,1,0,1,0,0.5471698113207546,0,0,5,5,0,0.0,0,0,5,5,1,0.5384615384615384,0,11.1,0.6,2.02,0
0,7,1,5,1,0,0.4010526315789473,0,0,13,5,9,0.368421052631579,0,0,0,1,1,0,0.09433962264150941,0,0,5,8,3,0.6887417218543046,0,0,5,8,3,0.5743589743589743,0,7.6,2.6,0.32,2
0,3,1,3,1,2,0.368421052631579,0,0,13,5,9,0.368421052631579,0,0,0,1,1,0,0.18867924528301888,0,0,6,8,0,0.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,0
0,0,2,6,1,0,0.3263157894736841,0,0,27,19,42,0.2894736842105263,1,0,0,1,1,0,0.05660377358490565,0,0,5,7,5,0.5721854304635762,0,0,5,9,3,0.6461538461538461,0,8.9,1.4,3.51,1
0,15,1,8,1,0,0.368421052631579,0,12,27,9,8,0.21789473684210536,0,0,0,1,1,0,0.05660377358490565,0,0,5,7,5,0.5827814569536424,0,0,5,7,3,0.5384615384615384,0,8.9,1.4,3.51,1
0,12,1,6,1,0,0.4736842105263157,0,12,13,11,11,0.26315789473684204,0,0,1,0,1,0,0.2641509433962264,0,0,4,4,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,0
0,0,1,6,1,0,0.4736842105263157,0,21,13,9,9,0.7473684210526315,1,0,1,1,1,0,0.05660377358490565,0,0,5,7,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,1
0,7,1,14,1,0,0.5263157894736841,0,0,27,11,8,0.3978947368421053,1,0,0,0,1,0,0.07547169811320753,0,0,6,10,2,0.6357615894039735,0,0,6,0,0,0.0,0,10.8,1.4,1.74,0
0,7,1,8,1,0,0.4010526315789473,0,12,13,9,7,0.05263157894736836,0,0,0,1,1,0,0.07547169811320753,0,0,5,7,4,0.5695364238410596,0,0,5,10,2,0.5923076923076923,3,16.2,0.3,-0.92,0
0,0,1,8,1,0,0.33684210526315783,0,0,3,9,10,0.28210526315789464,0,0,0,1,1,0,0.037735849056603765,0,0,5,8,5,0.614569536423841,0,0,5,10,4,0.7269230769230769,3,16.2,0.3,-0.92,2
0,7,4,8,1,0,0.19999999999999996,0,12,13,4,4,0.15263157894736845,1,0,0,1,1,1,0.05660377358490565,0,0,5,6,5,0.6251655629139073,0,0,5,8,4,0.6246153846153846,0,8.9,1.4,3.51,2
0,0,1,3,1,0,0.4736842105263157,0,22,0,9,4,0.4557894736842105,0,0,0,1,1,0,0.018867924528301883,0,0,6,7,6,0.847682119205298,0,0,6,6,6,0.8166666666666665,0,12.4,0.5,1.79,2
0,0,2,14,1,0,0.4736842105263157,0,0,0,4,3,0.38526315789473675,0,0,0,1,1,1,0.018867924528301883,0,0,6,6,6,0.6710816777041942,0,0,6,6,6,0.6192307692307691,0,16.2,0.3,-0.92,2
0,11,1,11,1,0,0.26315789473684204,0,0,1,21,20,0.31894736842105265,0,0,1,1,1,0,0.24528301886792453,0,0,7,12,4,0.7629139072847683,0,0,7,9,6,0.7269230769230769,0,12.4,0.5,1.79,1
0,11,1,10,1,11,0.4010526315789473,0,12,13,3,1,0.06842105263157894,0,0,1,0,1,0,0.32075471698113206,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,0
0,7,1,13,1,0,0.21052631578947367,0,12,13,28,35,0.1484210526315788,0,0,1,0,1,0,0.07547169811320753,0,0,6,11,4,0.6490066225165563,0,0,6,9,4,0.7215384615384615,0,11.1,0.6,2.02,1
0,14,1,4,1,13,0.3042105263157895,0,21,0,9,7,0.3042105263157895,0,0,0,1,1,0,0.05660377358490565,0,2,7,9,5,0.6675496688741722,0,5,9,10,8,0.6865384615384615,1,16.2,0.3,-0.92,0
0,0,1,11,1,0,0.6526315789473685,0,21,26,9,9,0.5052631578947369,0,0,0,1,1,0,0.018867924528301883,0,0,8,8,7,0.7099337748344371,0,0,8,8,7,0.7215384615384615,0,12.7,3.7,-1.7,2
0,0,1,1,1,0,0.33684210526315783,0,0,0,4,3,0.32947368421052636,1,0,1,1,1,0,0.07547169811320753,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,0
1,12,1,3,1,0,0.26315789473684204,0,2,0,2,2,0.19263157894736826,0,0,0,1,1,0,0.169811320754717,0,0,6,9,1,0.5298013245033113,0,0,6,6,0,0.0,0,12.4,0.5,1.79,0
0,7,1,6,1,0,0.368421052631579,0,22,13,7,3,0.26210526315789484,1,0,1,1,1,0,0.05660377358490565,0,0,5,5,0,0.0,0,0,5,5,0,0.0,5,9.4,-0.8,-3.12,0
0,14,1,3,1,13,0.4736842105263157,0,0,27,1,9,0.4736842105263157,0,0,0,1,1,0,0.15094339622641512,0,0,6,16,3,0.5960264900662252,0,0,6,14,4,0.603076923076923,0,15.5,2.8,-4.06,0
0,7,1,13,1,0,0.1473684210526316,0,0,0,4,4,0.13684210526315788,0,0,0,1,1,0,0.037735849056603765,0,0,5,10,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,1
0,11,2,8,1,0,0.5052631578947369,0,12,4,4,1,0.05263157894736836,1,0,0,1,1,0,0.13207547169811323,0,0,5,8,3,0.565121412803532,1,0,5,5,1,0.7538461538461538,0,9.4,-0.8,-3.12,0
0,0,1,7,1,0,0.3157894736842104,0,2,2,2,2,0.39368421052631586,0,0,0,1,1,0,0.05660377358490565,0,0,5,7,4,0.6225165562913907,0,0,5,5,5,0.7215384615384615,0,7.6,2.6,0.32,2
0,0,1,8,1,0,0.43157894736842106,0,0,2,9,5,0.443157894736842,0,0,0,1,1,0,0.05660377358490565,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,0
0,2,3,4,1,0,0.6526315789473685,0,2,0,9,6,0.4536842105263157,1,0,0,1,0,0,0.018867924528301883,0,0,6,6,6,0.6710816777041942,0,0,6,8,6,0.760576923076923,0,10.8,1.4,1.74,2
3,11,1,12,1,0,0.6842105263157894,0,12,2,9,2,0.368421052631579,0,0,0,1,0,0,0.15094339622641512,0,0,7,14,7,0.6331125827814569,0,0,8,15,7,0.6484615384615385,0,12.7,3.7,-1.7,1
0,7,1,10,1,0,0.2210526315789474,0,22,26,9,6,0.15473684210526306,1,0,0,1,0,0,0.09433962264150941,0,0,6,7,5,0.7417218543046358,0,0,6,6,6,0.8435897435897435,0,11.1,0.6,2.02,2
0,13,1,2,0,0,0.18947368421052624,0,21,26,0,6,0.34947368421052616,0,0,0,0,0,0,0.45283018867924524,0,0,6,6,0,0.0,6,0,6,12,0,0.0,0,9.4,-0.8,-3.12,0
0,0,2,8,1,0,0.368421052631579,0,21,27,7,9,0.24,0,0,1,1,0,1,0.037735849056603765,0,0,5,11,2,0.609271523178808,0,0,5,10,0,0.0,0,12.7,3.7,-1.7,0
0,13,1,7,1,0,0.5789473684210527,0,2,2,3,4,0.5789473684210527,1,0,0,1,0,0,0.07547169811320753,0,0,6,10,6,0.6357615894039735,0,0,6,12,5,0.6892307692307692,0,13.9,-0.3,0.79,2
0,11,1,5,1,0,0.1578947368421053,0,0,0,5,5,0.6842105263157894,1,0,1,1,0,0,0.24528301886792453,0,0,6,7,6,0.8703878902554398,0,0,6,7,6,0.8974358974358975,0,13.9,-0.3,0.79,0
0,0,5,11,1,0,0.06315789473684208,0,22,27,9,9,0.09999999999999987,1,0,0,1,0,1,0.07547169811320753,0,0,7,9,5,0.706543046357616,0,0,8,9,7,0.711153846153846,0,11.1,0.6,2.02,2
1,11,2,12,1,0,0.1578947368421053,0,12,27,9,9,0.18736842105263163,0,0,0,1,0,1,0.169811320754717,0,0,7,7,0,0.0,0,0,8,8,0,0.0,6,10.8,1.4,1.74,1
0,5,1,13,1,0,0.4010526315789473,13,0,0,9,4,0.05263157894736836,0,0,0,1,0,0,0.07547169811320753,1,2,7,9,7,0.7770419426048565,0,1,6,8,6,0.7538461538461538,0,11.1,0.6,2.02,2
0,0,1,11,1,0,0.4526315789473685,0,0,0,3,4,0.39473684210526305,1,0,0,1,0,0,0.018867924528301883,0,0,8,8,7,0.7478524124881742,0,0,8,8,7,0.7600769230769232,0,10.8,1.4,1.74,2
0,0,4,5,1,0,0.4526315789473685,0,2,0,1,4,0.2978947368421052,1,0,0,1,0,1,0.037735849056603765,0,0,6,7,6,0.7871333964049196,0,0,6,10,6,0.7059829059829059,0,12.4,0.5,1.79,2
0,0,2,5,1,0,0.4842105263157894,0,0,27,9,8,0.35684210526315785,1,0,0,1,0,1,0.018867924528301883,0,0,6,7,6,0.7328918322295807,0,0,6,10,6,0.7384615384615384,0,8.9,1.4,3.51,2
0,7,2,8,1,0,0.35789473684210527,0,1,2,2,2,0.3505263157894738,1,0,0,1,0,0,0.037735849056603765,0,0,5,10,3,0.5827814569536424,0,0,5,9,4,0.6326923076923077,0,12.7,3.7,-1.7,1
0,13,1,5,1,0,0.33684210526315783,0,2,2,2,5,0.05263157894736836,0,0,0,1,0,0,0.07547169811320753,0,0,6,11,4,0.6225165562913907,0,0,6,12,3,0.7358974358974358,0,13.9,-0.3,0.79,1
0,7,2,8,1,0,0.3999999999999999,0,12,0,9,3,0.26421052631578945,1,0,0,1,0,1,0.018867924528301883,0,0,5,15,2,0.5298013245033113,0,0,5,14,2,0.6461538461538461,0,13.9,-0.3,0.79,0
0,11,1,11,1,0,0.05263157894736836,0,21,26,7,7,0.6842105263157894,1,0,0,1,0,1,0.13207547169811323,0,0,8,15,6,0.6577483443708608,0,0,8,15,6,0.6684999999999999,0,10.8,1.4,1.74,2
0,0,1,7,1,0,0.4526315789473685,0,3,4,2,2,0.2947368421052632,1,0,0,1,0,0,0.07547169811320753,0,0,5,12,1,0.5827814569536424,0,0,5,9,2,0.5653846153846154,0,12.7,3.7,-1.7,1
0,14,1,5,1,13,0.5789473684210527,0,12,13,9,9,0.5789473684210527,1,0,0,1,0,0,0.1132075471698113,0,1,6,14,5,0.7644276253547777,0,1,6,7,6,0.7230769230769231,0,16.2,0.3,-0.92,2
0,7,2,11,1,0,0.35789473684210527,0,22,13,5,7,0.3052631578947369,1,0,0,1,0,1,0.018867924528301883,0,0,8,8,7,0.7582970671712393,0,0,8,8,7,0.7706923076923076,0,10.8,1.4,1.74,2
0,11,1,5,1,0,0.368421052631579,0,3,0,2,9,0.26315789473684204,0,0,0,0,0,0,0.169811320754717,0,0,6,8,6,0.8174077578051088,0,0,6,7,5,0.7807692307692307,0,11.1,0.6,2.02,1
0,0,1,7,1,0,0.3999999999999999,0,22,27,5,8,0.2673684210526317,1,0,0,1,0,0,0.05660377358490565,0,0,5,9,4,0.6357615894039735,1,0,5,6,5,0.7215384615384615,0,9.4,-0.8,-3.12,2
0,0,1,9,1,0,0.3999999999999999,0,3,0,5,5,0.38526315789473675,0,0,0,1,0,0,0.018867924528301883,0,0,6,7,6,0.7328918322295807,0,0,6,7,6,0.7384615384615384,0,11.1,0.6,2.02,2
0,0,1,9,1,0,0.12631578947368416,0,1,9,3,10,0.09684210526315784,1,0,0,1,0,0,0.05660377358490565,0,0,6,6,6,0.6445916114790287,0,0,6,7,6,0.6538461538461537,0,11.1,0.6,2.02,2
0,0,1,11,1,0,0.3789473684210527,0,12,13,4,4,0.28421052631578947,1,0,0,1,0,0,0.05660377358490565,0,0,8,8,7,0.7424787133396404,0,0,8,8,7,0.7546153846153846,0,12.7,3.7,-1.7,1
0,7,2,9,1,0,0.2421052631578946,0,0,13,4,10,0.16526315789473678,1,1,0,1,0,0,0.018867924528301883,0,0,6,15,2,0.5474613686534217,3,0,6,13,3,0.717948717948718,0,12.7,3.7,-1.7,1
0,0,4,14,1,0,0.43157894736842106,0,0,9,9,10,0.28105263157894744,1,0,0,1,0,1,0.09433962264150941,0,0,6,7,5,0.6993377483443708,0,0,6,7,5,0.7323076923076922,0,12.4,0.5,1.79,2
0,0,1,11,1,0,0.3157894736842104,0,21,26,9,9,0.3263157894736841,1,0,1,1,0,0,0.05660377358490565,0,0,7,7,6,0.8158940397350993,0,0,7,7,6,0.8292307692307692,0,7.6,2.6,0.32,2
0,7,4,11,1,0,0.4421052631578948,0,0,26,9,9,0.351578947368421,1,0,0,1,0,1,0.037735849056603765,0,0,7,7,7,0.7091769157994324,0,0,8,8,8,0.8574999999999999,0,13.9,-0.3,0.79,2
0,0,1,7,1,0,0.5157894736842106,0,2,0,2,4,0.41999999999999993,1,0,1,1,0,0,0.018867924528301883,0,0,6,13,6,0.575212866603595,0,0,6,10,4,0.5923076923076923,0,15.5,2.8,-4.06,0
0,7,2,8,1,0,0.5368421052631578,0,22,26,6,6,0.5147368421052632,0,0,0,1,0,0,0.018867924528301883,0,0,5,11,5,0.6004415011037528,0,0,5,8,5,0.6461538461538461,0,13.9,-0.3,0.79,2
0,0,4,5,1,0,0.5263157894736841,0,21,0,9,9,0.5263157894736841,1,0,0,1,0,1,0.037735849056603765,0,0,5,7,4,0.7682119205298014,0,0,5,5,5,0.7323076923076922,0,10.8,1.4,1.74,2
0,0,2,4,1,0,0.3263157894736841,0,12,27,9,9,0.3894736842105262,1,0,0,1,0,1,0.037735849056603765,0,0,6,6,6,0.7505518763796909,0,0,6,8,6,0.6663461538461538,0,10.8,1.4,1.74,2
0,7,1,2,0,0,0.4842105263157894,0,18,23,0,0,0.43263157894736826,0,0,0,1,0,0,0.13207547169811323,0,0,6,7,6,0.6799116997792495,0,0,6,8,6,0.6461538461538461,0,7.6,2.6,0.32,2
0,0,1,9,1,0,0.4842105263157894,0,21,26,4,4,0.4621052631578948,0,0,0,1,0,0,0.07547169811320753,0,0,6,7,6,0.7064017660044151,0,0,6,6,6,0.7807692307692307,0,10.8,1.4,1.74,2
0,0,1,9,1,0,0.4010526315789473,0,0,0,3,3,0.0736842105263158,1,0,0,1,0,1,0.05660377358490565,0,0,6,7,6,0.7240618101545253,0,0,6,7,6,0.7846153846153845,0,11.1,0.6,2.02,2
0,11,1,10,1,0,0.4010526315789473,0,12,13,4,7,0.2947368421052632,0,0,1,0,0,1,0.20754716981132076,0,0,6,6,6,0.5739514348785872,0,0,6,7,5,0.5923076923076923,0,13.9,-0.3,0.79,0
0,0,2,15,1,0,0.33684210526315783,0,21,13,9,8,0.44736842105263164,1,0,0,1,0,0,0.07547169811320753,0,0,6,7,6,0.7114474929044465,0,0,6,8,6,0.7076923076923076,0,7.6,2.6,0.32,2
0,0,1,11,1,0,0.11578947368421044,0,21,27,28,34,0.07578947368421063,1,0,1,1,1,0,0.05660377358490565,0,0,7,7,7,0.6570293282876064,0,0,8,10,6,0.6358333333333333,0,11.1,0.6,2.02,1
0,12,1,3,1,0,0.368421052631579,0,2,1,2,6,0.10842105263157897,0,0,0,0,1,0,0.3584905660377358,0,0,6,8,0,0.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,0
1,11,1,16,0,0,0.1578947368421053,0,21,26,9,9,0.368421052631579,0,0,0,0,1,0,0.4716981132075471,0,0,4,4,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,0
1,11,1,16,0,0,0.5789473684210527,0,21,26,9,7,0.2894736842105263,0,0,0,1,1,0,0.5660377358490565,0,0,5,9,4,0.609271523178808,0,0,5,6,5,0.6246153846153846,1,7.6,2.6,0.32,0
0,11,1,6,1,0,0.6842105263157894,0,0,27,4,7,0.17894736842105252,0,0,0,0,1,0,0.15094339622641512,0,0,5,8,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,0
0,11,1,13,1,8,0.7894736842105263,0,0,26,3,5,0.1578947368421053,0,0,0,1,1,1,0.15094339622641512,0,0,6,8,6,0.7492904446546831,0,0,6,6,6,0.7269230769230769,0,15.5,2.8,-4.06,2
1,11,1,2,0,11,0.4010526315789473,0,12,26,6,8,0.5736842105263158,0,0,0,1,1,0,0.5849056603773586,0,0,6,6,0,0.0,0,0,5,6,0,0.0,0,12.4,0.5,1.79,0
0,13,1,16,0,0,0.26315789473684204,0,22,27,9,7,0.4842105263157894,0,0,0,1,1,1,0.2830188679245283,0,5,10,12,10,0.7311258278145696,0,5,10,10,10,0.6892307692307692,0,10.8,1.4,1.74,2
0,3,1,16,0,14,0.368421052631579,0,22,27,9,7,0.368421052631579,0,0,0,1,1,0,0.3962264150943396,0,10,10,10,10,0.7205298013245033,0,5,10,10,5,0.7323076923076922,0,8.9,1.4,3.51,0
0,3,1,9,1,14,0.368421052631579,0,21,26,5,5,0.368421052631579,0,0,0,1,1,0,0.3773584905660377,0,11,16,23,15,0.6216335540838852,0,6,11,17,9,0.6401709401709401,0,15.5,2.8,-4.06,2
0,11,2,8,1,0,0.26315789473684204,0,21,26,9,9,0.09473684210526323,0,0,0,0,1,0,0.169811320754717,0,0,5,8,1,0.5298013245033113,0,0,5,9,1,0.5384615384615384,0,10.8,1.4,1.74,0
0,14,1,5,1,13,0.1578947368421053,0,2,4,2,2,0.1578947368421053,0,0,0,1,1,0,0.1132075471698113,0,0,6,19,0,0.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,0
0,14,1,3,1,13,0.26315789473684204,0,22,13,3,5,0.26315789473684204,0,0,0,1,1,0,0.1132075471698113,0,0,6,6,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,1
0,14,1,3,1,13,0.368421052631579,0,1,2,9,6,0.368421052631579,0,0,0,1,1,0,0.05660377358490565,0,0,6,12,4,0.5721854304635762,0,0,6,13,4,0.6461538461538461,0,12.4,0.5,1.79,1
0,11,1,11,1,3,0.5789473684210527,0,2,27,3,7,0.33684210526315783,1,0,0,1,1,0,0.169811320754717,0,2,7,8,6,0.6912141280353202,0,2,8,10,7,0.7164903846153846,0,11.1,0.6,2.02,0
0,13,1,2,0,0,0.26315789473684204,0,21,26,9,5,0.05263157894736836,0,0,0,1,0,0,0.5283018867924527,0,5,9,13,8,0.5827814569536424,0,3,7,10,6,0.5833333333333334,0,12.7,3.7,-1.7,1
0,11,1,2,0,11,0.05263157894736836,0,21,26,5,5,0.16842105263157903,1,0,0,1,0,1,0.169811320754717,0,0,6,10,3,0.6534216335540839,0,0,6,14,3,0.6282051282051281,0,7.6,2.6,0.32,1
0,13,1,2,0,2,0.4010526315789473,0,6,6,11,11,0.368421052631579,0,0,0,1,0,0,0.169811320754717,0,8,11,16,10,0.6251655629139073,0,3,7,7,7,0.7153846153846154,0,7.6,2.6,0.32,2
0,11,1,16,0,0,0.368421052631579,0,21,26,9,9,0.3694736842105262,0,0,0,1,0,0,0.15094339622641512,0,0,5,8,3,0.5827814569536424,0,0,5,8,3,0.6057692307692307,0,10.8,1.4,1.74,1
0,6,4,11,1,0,0.5263157894736841,0,0,0,4,4,0.3421052631578947,1,0,0,1,0,0,0.018867924528301883,0,0,8,8,8,0.694569536423841,0,0,8,8,8,0.7059230769230769,0,9.4,-0.8,-3.12,2
0,3,1,11,1,2,0.368421052631579,0,21,26,7,7,0.368421052631579,1,0,0,1,0,0,0.18867924528301888,0,0,8,8,7,0.763670766319773,0,0,8,8,7,0.7761538461538462,0,12.7,3.7,-1.7,2
5,7,3,2,0,0,0.21052631578947367,0,12,0,5,11,0.21052631578947367,0,0,0,0,0,0,0.13207547169811323,0,0,5,5,0,0.0,0,0,5,10,0,0.0,0,10.8,1.4,1.74,0
0,7,1,8,1,0,0.3052631578947369,0,22,13,6,10,0.334736842105263,1,0,0,1,0,0,0.05660377358490565,0,0,5,8,5,0.6534216335540839,0,0,5,7,5,0.6569230769230768,0,15.5,2.8,-4.06,2
0,0,1,11,1,0,0.3052631578947369,0,0,13,9,8,0.22842105263157886,1,0,0,1,0,1,0.018867924528301883,0,0,7,9,0,0.0,0,0,7,8,1,0.5384615384615384,0,15.5,2.8,-4.06,0
0,7,6,12,1,0,0.41052631578947363,0,12,27,7,7,0.3526315789473684,1,0,0,1,0,1,0.018867924528301883,0,0,7,9,7,0.7470198675496689,0,0,8,8,8,0.716826923076923,0,12.7,3.7,-1.7,2
0,0,4,11,1,0,0.4421052631578948,0,21,26,9,9,0.3421052631578947,1,0,0,1,0,0,0.018867924528301883,0,0,8,8,8,0.6911258278145695,0,0,8,8,8,0.7024230769230768,0,9.4,-0.8,-3.12,2
0,0,1,11,1,0,0.3052631578947369,0,12,26,3,8,0.23684210526315796,1,0,0,1,1,0,0.037735849056603765,0,0,8,10,5,0.6812185430463576,3,0,8,10,5,0.6923538461538461,3,9.4,-0.8,-3.12,1
0,12,3,11,1,0,0.43157894736842106,0,0,0,4,4,0.5663157894736843,1,0,0,1,0,1,0.037735849056603765,0,0,8,8,8,0.7550993377483444,0,0,8,8,8,0.7674423076923076,0,9.4,-0.8,-3.12,2
0,0,4,11,1,0,0.3263157894736841,0,9,0,5,10,0.26526315789473687,0,0,0,1,0,1,0.037735849056603765,0,0,7,9,5,0.7449006622516556,0,0,7,9,7,0.6053846153846153,0,12.4,0.5,1.79,1
